rental_date,amount,customer_name,email,film_title,release_year,rental_rate,film_length,rating
2005-06-18 03:16:54,2.99,Philip Causey,philip.causey@sakilacustomer.org,Heaven Freedom,2006,2.99,48,PG
2005-06-18 09:24:22,4.99,Philip Causey,philip.causey@sakilacustomer.org,Forward Temple,2006,2.99,90,NC-17
2005-06-20 09:50:16,2.99,Philip Causey,philip.causey@sakilacustomer.org,Outbreak Divine,2006,0.99,169,NC-17
2005-06-15 11:02:45,4.99,Chris Brothers,chris.brothers@sakilacustomer.org,Coma Head,2006,4.99,109,NC-17
2005-06-15 07:30:22,0.99,Johnny Turpin,johnny.turpin@sakilacustomer.org,Alaska Phantom,2006,0.99,136,PG
2005-06-16 02:46:27,0.99,Johnny Turpin,johnny.turpin@sakilacustomer.org,Celebrity Horn,2006,0.99,110,PG-13
2005-06-16 06:14:03,0.99,Johnny Turpin,johnny.turpin@sakilacustomer.org,Reunion Witches,2006,0.99,63,R
2005-06-20 11:51:59,4.99,Johnny Turpin,johnny.turpin@sakilacustomer.org,Frisco Forrest,2006,4.99,51,PG
2005-06-21 08:04:51,0.99,Johnny Turpin,johnny.turpin@sakilacustomer.org,Graffiti Love,2006,0.99,117,PG
2005-06-21 14:37:55,6.99,Johnny Turpin,johnny.turpin@sakilacustomer.org,Closer Bang,2006,4.99,58,R
2005-06-15 14:31:05,1.99,Earl Shanks,earl.shanks@sakilacustomer.org,Cheaper Clyde,2006,0.99,87,G
2005-06-15 15:28:23,4.99,Earl Shanks,earl.shanks@sakilacustomer.org,Thin Sagebrush,2006,4.99,53,PG-13
2005-06-15 16:57:58,6.99,Earl Shanks,earl.shanks@sakilacustomer.org,Miracle Virtual,2006,2.99,162,PG-13
2005-06-16 18:07:48,5.99,Jimmy Schrader,jimmy.schrader@sakilacustomer.org,Edge Kissing,2006,4.99,153,NC-17
2005-06-20 11:50:30,1.99,Jimmy Schrader,jimmy.schrader@sakilacustomer.org,Taxi Kick,2006,0.99,64,PG-13
2005-06-15 03:50:36,2.99,Antonio Meek,antonio.meek@sakilacustomer.org,Window Side,2006,2.99,85,R
2005-06-17 17:35:10,6.99,Antonio Meek,antonio.meek@sakilacustomer.org,Bucket Brotherhood,2006,4.99,133,PG
2005-06-20 19:55:47,9.99,Antonio Meek,antonio.meek@sakilacustomer.org,Hall Cassidy,2006,4.99,51,NC-17
2005-06-20 07:29:15,2.99,Danny Isom,danny.isom@sakilacustomer.org,Worst Banger,2006,2.99,185,PG
2005-06-20 12:18:31,5.99,Danny Isom,danny.isom@sakilacustomer.org,Willow Tracy,2006,2.99,137,R
2005-06-15 14:05:32,0.99,Bryan Hardison,bryan.hardison@sakilacustomer.org,Anaconda Confessions,2006,0.99,92,R
2005-06-17 05:36:07,3.99,Bryan Hardison,bryan.hardison@sakilacustomer.org,Mockingbird Hollywood,2006,0.99,60,PG
2005-06-17 06:06:10,6.99,Bryan Hardison,bryan.hardison@sakilacustomer.org,Cincinatti Whisperer,2006,4.99,143,NC-17
2005-06-15 01:25:08,4.99,Luis Yanez,luis.yanez@sakilacustomer.org,Speed Suit,2006,4.99,124,PG-13
2005-06-18 22:00:50,4.99,Luis Yanez,luis.yanez@sakilacustomer.org,Holes Brannigan,2006,4.99,128,PG
2005-06-20 03:42:27,2.99,Luis Yanez,luis.yanez@sakilacustomer.org,Saints Bride,2006,2.99,125,G
2005-06-15 03:35:16,4.99,Mike Way,mike.way@sakilacustomer.org,Innocent Usual,2006,4.99,178,PG-13
2005-06-15 05:38:09,8.99,Mike Way,mike.way@sakilacustomer.org,Innocent Usual,2006,4.99,178,PG-13
2005-06-18 21:38:26,3.99,Mike Way,mike.way@sakilacustomer.org,Expendable Stallion,2006,0.99,97,PG
2005-06-20 04:41:41,4.99,Mike Way,mike.way@sakilacustomer.org,Boogie Amelie,2006,4.99,121,R
2005-06-20 12:51:01,6.99,Mike Way,mike.way@sakilacustomer.org,Camelot Vacation,2006,0.99,61,NC-17
2005-06-21 11:38:45,5.99,Mike Way,mike.way@sakilacustomer.org,Working Microcosmos,2006,4.99,74,R
2005-06-15 22:19:37,2.99,Stanley Scroggins,stanley.scroggins@sakilacustomer.org,Tights Dawn,2006,0.99,172,R
2005-06-16 23:39:34,4.99,Stanley Scroggins,stanley.scroggins@sakilacustomer.org,Bird Independence,2006,4.99,163,G
2005-06-19 14:29:35,4.99,Stanley Scroggins,stanley.scroggins@sakilacustomer.org,Igby Maker,2006,4.99,160,NC-17
2005-06-20 06:23:01,2.99,Stanley Scroggins,stanley.scroggins@sakilacustomer.org,Operation Operation,2006,2.99,156,G
2005-06-15 10:23:08,4.99,Leonard Schofield,leonard.schofield@sakilacustomer.org,State Wasteland,2006,2.99,113,NC-17
2005-06-17 03:58:36,0.99,Leonard Schofield,leonard.schofield@sakilacustomer.org,Notorious Reunion,2006,0.99,128,NC-17
2005-06-17 08:34:57,5.99,Leonard Schofield,leonard.schofield@sakilacustomer.org,Secret Groundhog,2006,4.99,90,PG
2005-06-19 10:37:54,3.99,Leonard Schofield,leonard.schofield@sakilacustomer.org,Slipper Fidelity,2006,0.99,156,PG-13
2005-06-21 02:53:17,4.99,Leonard Schofield,leonard.schofield@sakilacustomer.org,Others Soup,2006,2.99,118,PG
2005-06-21 03:25:37,5.99,Leonard Schofield,leonard.schofield@sakilacustomer.org,High Encino,2006,2.99,84,R
2005-06-17 19:57:46,4.99,Nathan Runyon,nathan.runyon@sakilacustomer.org,Forrester Comancheros,2006,4.99,112,NC-17
2005-06-17 22:50:36,3.99,Nathan Runyon,nathan.runyon@sakilacustomer.org,High Encino,2006,2.99,84,R
2005-06-18 04:31:41,2.99,Nathan Runyon,nathan.runyon@sakilacustomer.org,Dalmations Sweden,2006,0.99,106,PG
2005-06-18 10:08:07,0.99,Nathan Runyon,nathan.runyon@sakilacustomer.org,Coast Rainbow,2006,0.99,55,PG
2005-06-19 05:05:03,0.99,Nathan Runyon,nathan.runyon@sakilacustomer.org,Alter Victory,2006,0.99,57,PG-13
2005-06-20 23:04:20,7.99,Nathan Runyon,nathan.runyon@sakilacustomer.org,Pulp Beverly,2006,2.99,89,G
2005-06-21 07:46:58,4.99,Nathan Runyon,nathan.runyon@sakilacustomer.org,Godfather Diary,2006,2.99,73,NC-17
2005-06-16 13:04:42,2.99,Dale Ratcliff,dale.ratcliff@sakilacustomer.org,Flatliners Killer,2006,2.99,100,G
2005-06-19 05:53:46,0.99,Dale Ratcliff,dale.ratcliff@sakilacustomer.org,Kane Exorcist,2006,0.99,92,R
2005-06-18 21:03:08,4.99,Manuel Murrell,manuel.murrell@sakilacustomer.org,Ghost Groundhog,2006,4.99,85,G
2005-06-19 03:41:10,2.99,Manuel Murrell,manuel.murrell@sakilacustomer.org,Sweethearts Suspects,2006,0.99,108,G
2005-06-19 15:04:04,2.99,Manuel Murrell,manuel.murrell@sakilacustomer.org,Comforts Rush,2006,2.99,76,NC-17
2005-06-15 03:46:10,5.99,Rodney Moeller,rodney.moeller@sakilacustomer.org,Kick Savannah,2006,0.99,179,PG-13
2005-06-18 08:45:59,8.99,Rodney Moeller,rodney.moeller@sakilacustomer.org,Memento Zoolander,2006,4.99,77,NC-17
2005-06-15 22:57:34,2.99,Curtis Irby,curtis.irby@sakilacustomer.org,Others Soup,2006,2.99,118,PG
2005-06-17 16:33:59,2.99,Curtis Irby,curtis.irby@sakilacustomer.org,Sea Virgin,2006,2.99,80,PG
2005-06-18 05:21:12,4.99,Curtis Irby,curtis.irby@sakilacustomer.org,African Egg,2006,2.99,130,G
2005-06-18 16:10:46,5.99,Curtis Irby,curtis.irby@sakilacustomer.org,Pulp Beverly,2006,2.99,89,G
2005-06-20 07:56:00,0.99,Curtis Irby,curtis.irby@sakilacustomer.org,Gandhi Kwai,2006,0.99,86,PG-13
2005-06-21 03:13:19,4.99,Curtis Irby,curtis.irby@sakilacustomer.org,Clash Freddy,2006,2.99,81,G
2005-06-17 10:31:37,0.99,Norman Currier,norman.currier@sakilacustomer.org,Alter Victory,2006,0.99,57,PG-13
2005-06-17 11:19:43,2.99,Norman Currier,norman.currier@sakilacustomer.org,Cowboy Doom,2006,2.99,146,PG
2005-06-19 14:20:13,0.99,Norman Currier,norman.currier@sakilacustomer.org,Polish Brooklyn,2006,0.99,61,PG
2005-06-21 06:59:11,2.99,Allen Butterfield,allen.butterfield@sakilacustomer.org,Remember Diary,2006,2.99,110,R
2005-06-17 21:00:44,5.99,Marvin Yee,marvin.yee@sakilacustomer.org,Family Sweet,2006,0.99,155,R
2005-06-19 02:23:36,4.99,Marvin Yee,marvin.yee@sakilacustomer.org,Rage Games,2006,4.99,120,R
2005-06-18 04:54:29,4.99,Vincent Ralston,vincent.ralston@sakilacustomer.org,Vampire Whale,2006,4.99,126,NC-17
2005-06-19 03:09:46,9.99,Vincent Ralston,vincent.ralston@sakilacustomer.org,West Lion,2006,4.99,159,G
2005-06-21 08:23:05,5.99,Vincent Ralston,vincent.ralston@sakilacustomer.org,Doubtfire Labyrinth,2006,4.99,154,R
2005-06-17 02:01:37,4.99,Glenn Pullen,glenn.pullen@sakilacustomer.org,Seabiscuit Punk,2006,2.99,112,NC-17
2005-06-21 01:01:29,2.99,Glenn Pullen,glenn.pullen@sakilacustomer.org,Driver Annie,2006,2.99,159,PG-13
2005-06-14 22:53:33,2.99,Jeffery Pinson,jeffery.pinson@sakilacustomer.org,Giant Troopers,2006,2.99,102,R
2005-06-15 12:27:19,4.99,Jeffery Pinson,jeffery.pinson@sakilacustomer.org,Life Twisted,2006,2.99,137,NC-17
2005-06-16 02:02:44,0.99,Jeffery Pinson,jeffery.pinson@sakilacustomer.org,Taxi Kick,2006,0.99,64,PG-13
2005-06-16 05:30:58,2.99,Jeffery Pinson,jeffery.pinson@sakilacustomer.org,Married Go,2006,2.99,114,G
2005-06-16 18:12:17,0.99,Jeffery Pinson,jeffery.pinson@sakilacustomer.org,Groove Fiction,2006,0.99,111,NC-17
2005-06-17 06:04:16,3.99,Travis Estep,travis.estep@sakilacustomer.org,Wait Cider,2006,0.99,112,PG-13
2005-06-19 20:32:19,2.99,Jeff East,jeff.east@sakilacustomer.org,Metal Armageddon,2006,2.99,161,PG-13
2005-06-20 05:43:05,2.99,Jeff East,jeff.east@sakilacustomer.org,Menagerie Rushmore,2006,2.99,147,G
2005-06-20 07:44:27,2.99,Jeff East,jeff.east@sakilacustomer.org,Greek Everyone,2006,2.99,176,PG
2005-06-19 18:52:37,2.99,Chad Carbone,chad.carbone@sakilacustomer.org,Club Graffiti,2006,0.99,65,PG-13
2005-06-19 11:42:04,3.99,Jacob Lance,jacob.lance@sakilacustomer.org,Drumline Cyclone,2006,0.99,110,G
2005-06-19 13:29:11,0.99,Jacob Lance,jacob.lance@sakilacustomer.org,Straight Hours,2006,0.99,151,R
2005-06-19 15:02:20,0.99,Jacob Lance,jacob.lance@sakilacustomer.org,Packer Madigan,2006,0.99,84,PG-13
2005-06-16 12:39:51,4.99,Lee Hawks,lee.hawks@sakilacustomer.org,Lies Treatment,2006,4.99,147,NC-17
2005-06-18 16:50:41,2.99,Lee Hawks,lee.hawks@sakilacustomer.org,Married Go,2006,2.99,114,G
2005-06-20 22:02:54,4.99,Lee Hawks,lee.hawks@sakilacustomer.org,Escape Metropolis,2006,2.99,167,R
2005-06-17 00:02:44,0.99,Melvin Ellington,melvin.ellington@sakilacustomer.org,Grapes Fury,2006,0.99,155,G
2005-06-17 04:26:23,4.99,Melvin Ellington,melvin.ellington@sakilacustomer.org,Town Ark,2006,2.99,136,R
2005-06-19 16:22:07,2.99,Melvin Ellington,melvin.ellington@sakilacustomer.org,Fantasia Park,2006,2.99,131,G
2005-06-19 18:18:12,5.99,Melvin Ellington,melvin.ellington@sakilacustomer.org,Rock Instinct,2006,0.99,102,G
2005-06-15 22:08:06,3.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Shootist Superfly,2006,0.99,67,PG-13
2005-06-16 21:54:40,0.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Splendor Patton,2006,0.99,134,R
2005-06-19 06:07:25,6.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Bucket Brotherhood,2006,4.99,133,PG
2005-06-19 17:04:35,6.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Secretary Rouge,2006,4.99,158,PG
2005-06-20 14:21:31,8.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Torque Bound,2006,4.99,179,G
2005-06-20 12:38:49,4.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Queen Luke,2006,4.99,163,PG
2005-06-20 21:32:32,6.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Harry Idaho,2006,4.99,121,PG-13
2005-06-21 15:57:52,0.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Hours Rage,2006,0.99,122,NC-17
2005-06-21 05:35:52,6.99,Francis Sikes,francis.sikes@sakilacustomer.org,Heavyweights Beast,2006,4.99,102,G
2005-06-16 14:10:15,6.99,Bradley Motley,bradley.motley@sakilacustomer.org,Scalawag Duck,2006,4.99,183,NC-17
2005-06-16 23:45:59,7.99,Bradley Motley,bradley.motley@sakilacustomer.org,Flatliners Killer,2006,2.99,100,G
2005-06-18 02:11:38,2.99,Bradley Motley,bradley.motley@sakilacustomer.org,Dream Pickup,2006,2.99,135,PG
2005-06-19 19:24:54,0.99,Bradley Motley,bradley.motley@sakilacustomer.org,Alter Victory,2006,0.99,57,PG-13
2005-06-21 03:00:11,0.99,Bradley Motley,bradley.motley@sakilacustomer.org,Mars Roman,2006,0.99,62,NC-17
2005-06-15 12:26:21,5.99,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,Werewolf Lola,2006,4.99,79,G
2005-06-16 07:52:55,3.99,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,Crooked Frogmen,2006,0.99,143,PG-13
2005-06-16 09:17:07,5.99,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,Brotherhood Blanket,2006,0.99,73,R
2005-06-17 01:12:58,1.99,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,United Pilot,2006,0.99,164,R
2005-06-18 20:18:42,0.99,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,Factory Dragon,2006,0.99,144,PG-13
2005-06-15 03:50:03,3.99,Herbert Kruger,herbert.kruger@sakilacustomer.org,Chicken Hellfighters,2006,0.99,122,PG
2005-06-15 20:53:26,2.99,Herbert Kruger,herbert.kruger@sakilacustomer.org,Carrie Bunch,2006,0.99,114,PG
2005-06-16 06:11:13,3.99,Herbert Kruger,herbert.kruger@sakilacustomer.org,Pizza Jumanji,2006,2.99,173,NC-17
2005-06-19 12:01:59,2.99,Herbert Kruger,herbert.kruger@sakilacustomer.org,Wardrobe Phantom,2006,2.99,178,G
2005-06-21 13:51:12,0.99,Herbert Kruger,herbert.kruger@sakilacustomer.org,Harper Dying,2006,0.99,52,G
2005-06-16 19:20:24,5.99,Frederick Isbell,frederick.isbell@sakilacustomer.org,Newton Labyrinth,2006,0.99,75,PG
2005-06-16 20:16:15,2.99,Frederick Isbell,frederick.isbell@sakilacustomer.org,Gleaming Jawbreaker,2006,2.99,89,NC-17
2005-06-17 05:29:59,7.99,Frederick Isbell,frederick.isbell@sakilacustomer.org,Werewolf Lola,2006,4.99,79,G
2005-06-21 16:17:38,2.99,Frederick Isbell,frederick.isbell@sakilacustomer.org,Rollercoaster Bringing,2006,2.99,153,PG-13
2005-06-15 02:27:08,0.99,Ray Houle,ray.houle@sakilacustomer.org,Jungle Closer,2006,0.99,134,NC-17
2005-06-15 07:52:52,2.99,Ray Houle,ray.houle@sakilacustomer.org,Murder Antitrust,2006,2.99,166,PG
2005-06-16 01:05:50,2.99,Ray Houle,ray.houle@sakilacustomer.org,Clash Freddy,2006,2.99,81,G
2005-06-16 17:46:37,6.99,Ray Houle,ray.houle@sakilacustomer.org,Fellowship Autumn,2006,4.99,77,NC-17
2005-06-20 02:06:39,0.99,Ray Houle,ray.houle@sakilacustomer.org,Papi Necklace,2006,0.99,128,PG
2005-06-20 20:44:15,0.99,Ray Houle,ray.houle@sakilacustomer.org,Chill Luck,2006,0.99,142,PG
2005-06-16 02:41:30,2.99,Joel Francisco,joel.francisco@sakilacustomer.org,Juggler Hardly,2006,0.99,54,PG-13
2005-06-17 18:33:04,4.99,Joel Francisco,joel.francisco@sakilacustomer.org,Dogma Family,2006,4.99,122,G
2005-06-18 06:20:54,3.99,Joel Francisco,joel.francisco@sakilacustomer.org,Pilot Hoosiers,2006,2.99,50,PG
2005-06-18 06:47:29,4.99,Joel Francisco,joel.francisco@sakilacustomer.org,Truman Crazy,2006,4.99,92,G
2005-06-19 17:22:17,2.99,Joel Francisco,joel.francisco@sakilacustomer.org,Insider Arizona,2006,2.99,78,NC-17
2005-06-21 07:43:40,6.99,Joel Francisco,joel.francisco@sakilacustomer.org,Interview Liaisons,2006,4.99,59,R
2005-06-21 13:20:31,8.99,Joel Francisco,joel.francisco@sakilacustomer.org,Betrayed Rear,2006,4.99,122,NC-17
2005-06-15 00:39:01,5.99,Edwin Burk,edwin.burk@sakilacustomer.org,Pluto Oleander,2006,4.99,84,R
2005-06-16 05:47:03,2.99,Edwin Burk,edwin.burk@sakilacustomer.org,Clueless Bucket,2006,2.99,95,R
2005-06-20 23:59:57,4.99,Edwin Burk,edwin.burk@sakilacustomer.org,Hanover Galaxy,2006,4.99,47,NC-17
2005-06-15 03:45:35,0.99,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,Hobbit Alien,2006,0.99,157,PG-13
2005-06-16 04:50:50,5.99,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,Seattle Expecations,2006,4.99,110,PG-13
2005-06-18 17:02:42,7.99,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,Pittsburgh Hunchback,2006,4.99,134,PG-13
2005-06-18 17:51:46,3.99,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,Horn Working,2006,2.99,95,PG
2005-06-18 22:15:09,3.99,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,Everyone Craft,2006,0.99,163,PG
2005-06-20 10:45:20,2.99,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,Island Exorcist,2006,2.99,84,NC-17
2005-06-20 12:28:03,2.99,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,Hurricane Affair,2006,2.99,49,PG
2005-06-15 18:57:51,0.99,Ricky Shelby,ricky.shelby@sakilacustomer.org,Madness Attacks,2006,0.99,178,PG-13
2005-06-20 08:43:44,0.99,Ricky Shelby,ricky.shelby@sakilacustomer.org,Handicap Boondock,2006,0.99,108,R
2005-06-18 07:36:46,9.99,Troy Quigley,troy.quigley@sakilacustomer.org,Suit Walls,2006,4.99,111,R
2005-06-18 04:23:54,5.99,Randall Neumann,randall.neumann@sakilacustomer.org,Wedding Apollo,2006,0.99,70,PG
2005-06-19 18:52:25,2.99,Randall Neumann,randall.neumann@sakilacustomer.org,Perfect Groove,2006,2.99,82,PG-13
2005-06-21 04:23:13,2.99,Randall Neumann,randall.neumann@sakilacustomer.org,Side Ark,2006,0.99,52,G
2005-06-15 18:26:29,4.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Pulp Beverly,2006,2.99,89,G
2005-06-16 18:55:11,0.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Disciple Mother,2006,0.99,141,PG
2005-06-18 02:14:45,0.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Silence Kane,2006,0.99,67,R
2005-06-19 05:32:22,4.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Witches Panic,2006,4.99,100,NC-17
2005-06-21 08:17:04,4.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Titans Jerk,2006,4.99,91,PG
2005-06-21 13:18:38,0.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Caper Motions,2006,0.99,176,G
2005-06-15 06:59:39,4.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Trap Guys,2006,4.99,110,G
2005-06-16 02:28:35,0.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Midnight Westward,2006,0.99,86,G
2005-06-17 18:40:04,4.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Casablanca Super,2006,4.99,85,G
2005-06-19 08:07:31,2.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Greedy Roots,2006,0.99,166,R
2005-06-20 09:11:51,2.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Robbers Joon,2006,2.99,102,PG-13
2005-06-21 07:03:23,6.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Lies Treatment,2006,4.99,147,NC-17
2005-06-16 06:12:40,4.99,Mario Cheatham,mario.cheatham@sakilacustomer.org,Groundhog Uncut,2006,4.99,139,PG-13
2005-06-18 10:17:21,4.99,Mario Cheatham,mario.cheatham@sakilacustomer.org,Kissing Dolls,2006,4.99,141,R
2005-06-15 05:58:55,5.99,Leroy Bustamante,leroy.bustamante@sakilacustomer.org,Reunion Witches,2006,0.99,63,R
2005-06-15 13:28:48,0.99,Leroy Bustamante,leroy.bustamante@sakilacustomer.org,Hunger Roof,2006,0.99,105,G
2005-06-16 03:54:39,8.99,Leroy Bustamante,leroy.bustamante@sakilacustomer.org,Details Packer,2006,4.99,88,R
2005-06-16 18:27:52,2.99,Leroy Bustamante,leroy.bustamante@sakilacustomer.org,Perfect Groove,2006,2.99,82,PG-13
2005-06-20 00:27:49,2.99,Francisco Skidmore,francisco.skidmore@sakilacustomer.org,Grease Youth,2006,0.99,135,G
2005-06-15 04:53:01,0.99,Marcus Hidalgo,marcus.hidalgo@sakilacustomer.org,Snowman Rollercoaster,2006,0.99,62,G
2005-06-15 16:25:26,3.99,Marcus Hidalgo,marcus.hidalgo@sakilacustomer.org,Hanky October,2006,2.99,107,NC-17
2005-06-15 18:54:21,1.99,Marcus Hidalgo,marcus.hidalgo@sakilacustomer.org,Impact Aladdin,2006,0.99,180,PG-13
2005-06-19 02:51:04,4.99,Marcus Hidalgo,marcus.hidalgo@sakilacustomer.org,House Dynamite,2006,2.99,109,R
2005-06-21 07:32:25,7.99,Marcus Hidalgo,marcus.hidalgo@sakilacustomer.org,Calendar Gunfight,2006,4.99,120,NC-17
2005-06-21 16:59:49,5.99,Marcus Hidalgo,marcus.hidalgo@sakilacustomer.org,Searchers Wait,2006,2.99,182,NC-17
2005-06-18 04:59:48,4.99,Theodore Culp,theodore.culp@sakilacustomer.org,Hotel Happiness,2006,4.99,181,PG-13
2005-06-18 10:59:36,3.99,Theodore Culp,theodore.culp@sakilacustomer.org,Sundance Invasion,2006,0.99,92,NC-17
2005-06-19 00:29:00,6.99,Theodore Culp,theodore.culp@sakilacustomer.org,Trip Newton,2006,4.99,64,PG-13
2005-06-19 14:03:56,0.99,Theodore Culp,theodore.culp@sakilacustomer.org,Pacific Amistad,2006,0.99,144,G
2005-06-20 13:47:20,2.99,Theodore Culp,theodore.culp@sakilacustomer.org,Idols Snatchers,2006,2.99,84,NC-17
2005-06-20 21:46:01,0.99,Theodore Culp,theodore.culp@sakilacustomer.org,Loathing Legally,2006,0.99,140,R
2005-06-15 04:04:09,0.99,Clifford Bowens,clifford.bowens@sakilacustomer.org,Kwai Homeward,2006,0.99,46,PG-13
2005-06-17 04:06:13,2.99,Clifford Bowens,clifford.bowens@sakilacustomer.org,Grit Clockwork,2006,0.99,137,PG
2005-06-17 13:04:00,4.99,Clifford Bowens,clifford.bowens@sakilacustomer.org,Eagles Panky,2006,4.99,140,NC-17
2005-06-18 07:00:54,4.99,Clifford Bowens,clifford.bowens@sakilacustomer.org,Coldblooded Darling,2006,4.99,70,G
2005-06-15 10:18:34,5.99,Miguel Betancourt,miguel.betancourt@sakilacustomer.org,Gleaming Jawbreaker,2006,2.99,89,NC-17
2005-06-16 21:48:16,7.99,Miguel Betancourt,miguel.betancourt@sakilacustomer.org,Sting Personal,2006,4.99,93,NC-17
2005-06-19 13:29:08,0.99,Miguel Betancourt,miguel.betancourt@sakilacustomer.org,Jumping Wrath,2006,0.99,74,NC-17
2005-06-21 02:16:55,3.99,Miguel Betancourt,miguel.betancourt@sakilacustomer.org,Destination Jerk,2006,0.99,76,PG-13
2005-06-21 11:08:32,5.99,Miguel Betancourt,miguel.betancourt@sakilacustomer.org,Virgin Daisy,2006,4.99,179,PG-13
2005-06-15 09:17:20,4.99,Oscar Aquino,oscar.aquino@sakilacustomer.org,Open African,2006,4.99,131,PG
2005-06-18 12:15:43,0.99,Oscar Aquino,oscar.aquino@sakilacustomer.org,Shootist Superfly,2006,0.99,67,PG-13
2005-06-20 07:51:51,2.99,Oscar Aquino,oscar.aquino@sakilacustomer.org,Drums Dynamite,2006,0.99,96,PG
2005-06-16 08:33:39,4.99,Jay Robb,jay.robb@sakilacustomer.org,Armageddon Lost,2006,0.99,99,G
2005-06-16 16:09:38,0.99,Jay Robb,jay.robb@sakilacustomer.org,Mars Roman,2006,0.99,62,NC-17
2005-06-17 05:25:54,2.99,Jay Robb,jay.robb@sakilacustomer.org,Roxanne Rebel,2006,0.99,171,R
2005-06-18 06:37:57,0.99,Jay Robb,jay.robb@sakilacustomer.org,Drums Dynamite,2006,0.99,96,PG
2005-06-18 23:10:11,4.99,Jay Robb,jay.robb@sakilacustomer.org,Durham Panky,2006,4.99,154,R
2005-06-19 08:28:44,2.99,Jay Robb,jay.robb@sakilacustomer.org,Necklace Outbreak,2006,0.99,132,PG
2005-06-20 21:02:38,4.99,Jay Robb,jay.robb@sakilacustomer.org,Brotherhood Blanket,2006,0.99,73,R
2005-06-15 02:08:04,0.99,Jim Rea,jim.rea@sakilacustomer.org,Neighbors Charade,2006,0.99,161,R
2005-06-17 00:32:26,0.99,Jim Rea,jim.rea@sakilacustomer.org,Dracula Crystal,2006,0.99,176,G
2005-06-17 07:42:22,6.99,Jim Rea,jim.rea@sakilacustomer.org,American Circus,2006,4.99,129,R
2005-06-19 11:33:11,1.99,Jim Rea,jim.rea@sakilacustomer.org,Intrigue Worst,2006,0.99,181,G
2005-06-20 03:19:10,3.99,Jim Rea,jim.rea@sakilacustomer.org,Gorgeous Bingo,2006,2.99,108,R
2005-06-20 04:08:35,0.99,Jim Rea,jim.rea@sakilacustomer.org,Cheaper Clyde,2006,0.99,87,G
2005-06-21 08:20:18,6.99,Jim Rea,jim.rea@sakilacustomer.org,Redemption Comforts,2006,2.99,179,NC-17
2005-06-15 02:09:02,4.99,Tom Milner,tom.milner@sakilacustomer.org,Jekyll Frogmen,2006,2.99,58,PG
2005-06-15 22:53:03,5.99,Tom Milner,tom.milner@sakilacustomer.org,Giant Troopers,2006,2.99,102,R
2005-06-16 20:08:37,3.99,Tom Milner,tom.milner@sakilacustomer.org,Caddyshack Jedi,2006,0.99,52,NC-17
2005-06-18 05:57:47,0.99,Tom Milner,tom.milner@sakilacustomer.org,Rear Trading,2006,0.99,97,NC-17
2005-06-18 06:05:02,4.99,Tom Milner,tom.milner@sakilacustomer.org,Mermaid Insects,2006,4.99,104,NC-17
2005-06-18 23:19:53,0.99,Tom Milner,tom.milner@sakilacustomer.org,Goldmine Tycoon,2006,0.99,153,R
